,Player,final_team,Pos,G,MP,PER,TS%,3PAr,TRB%,USG%,OWS,DWS,Height,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Steven Adams,OKC,C,0.9326599326599326,0.7494646680942183,0.5470352206865805,0.6153846153846154,0.0,0.5425045703839123,0.233206106870229,0.5121765601217657,0.5916824196597353,0.7368421052631576,0.27,0.0,0.0,0.6,0.52,0.22,0.34,0.88,0.39,0.56,0.09,0.43,0.33,0.3,0.31,0.32
1,Bam Adebayo,MIA,PF,0.4074074074074074,0.6031406138472518,0.5376727596968346,0.5769230769230769,0.02564102564102564,0.5891224862888484,0.3019083969465649,0.4223744292237444,0.6049149338374291,0.6315789473684211,0.29,0.0,0.03,0.56,0.53,0.36,0.43,0.55,0.62,0.6,0.35,0.38,0.36,0.47,0.35,0.35
2,LaMarcus Aldridge,SAS,C,0.8518518518518519,0.851891506067095,0.7115470352206866,0.4230769230769233,0.08974358974358974,0.4821755027422304,0.6293893129770992,0.5669710806697108,0.6427221172022685,0.7368421052631576,0.74,0.06,0.1,0.9,0.94,0.43,0.43,0.55,0.46,0.48,0.15,0.19,0.39,0.28,0.2,0.63
3,Jarrett Allen,BRK,C,0.40404040404040403,0.5574589578872233,0.5769059295586269,0.730769230769231,0.05128205128205128,0.596892138939671,0.23091603053435117,0.471841704718417,0.5085066162570888,0.7368421052631576,0.25,0.0,0.03,0.59,0.46,0.34,0.4,0.69,0.62,0.66,0.11,0.19,0.58,0.3,0.37,0.36
4,Al-Farouq Aminu,ORL,PF,0.7037037037037037,0.7077087794432547,0.2755238519839501,0.3076923076923078,0.6282051282051282,0.4451553930530165,0.20725190839694657,0.2656012176560122,0.4858223062381853,0.5789473684210523,0.28,0.36,0.43,0.15,0.21,0.17,0.17,0.27,0.55,0.46,0.11,0.48,0.22,0.23,0.2,0.22
5,Justin Anderson,BRK,SF,0.4175084175084175,0.15952890792291216,0.2875613018279091,0.26923076923076933,0.6282051282051282,0.3254113345521024,0.34312977099236636,0.17960426179604266,0.14177693761814744,0.4210526315789476,0.43,0.32,0.52,0.27,0.28,0.25,0.27,0.27,0.36,0.33,0.12,0.38,0.22,0.26,0.37,0.33
6,Kyle Anderson,MEM,PF,0.7811447811447811,0.42362598144182717,0.33259028087382975,0.3846153846153848,0.21794871794871795,0.35237659963436935,0.13854961832061066,0.2458143074581431,0.4914933837429112,0.6315789473684211,0.16,0.08,0.12,0.32,0.32,0.15,0.17,0.2,0.44,0.35,0.31,0.71,0.31,0.26,0.24,0.16
7,Ryan Anderson,HOU,C,0.43434343434343436,0.6466809421841541,0.3285777975925101,0.3846153846153848,0.7564102564102564,0.3016453382084096,0.3274809160305343,0.3888888888888889,0.21928166351606806,0.6315789473684211,0.48,0.56,0.63,0.21,0.26,0.24,0.22,0.35,0.28,0.3,0.06,0.1,0.11,0.16,0.18,0.41
8,Giannis Antetokounmpo,MIL,PF,0.9023569023569024,0.916131334760885,0.9255461435577352,0.5769230769230769,0.1923076923076923,0.5941499085923219,0.7740458015267176,0.6978691019786911,0.8223062381852552,0.7368421052631576,0.74,0.14,0.23,0.95,0.85,0.66,0.78,0.35,0.71,0.6,0.49,0.52,0.44,0.65,0.37,0.78
9,Carmelo Anthony,POR,PF,0.6397306397306397,0.8847251962883653,0.43869817209094963,0.26923076923076933,0.41025641025641024,0.31124314442413165,0.616412213740458,0.32572298325722987,0.3686200378071834,0.5789473684210523,0.76,0.38,0.48,0.55,0.67,0.35,0.36,0.2,0.41,0.33,0.2,0.29,0.14,0.33,0.29,0.57
10,OG Anunoby,TOR,SF,0.36363636363636365,0.5239114917915774,0.22559072670530542,0.4999999999999999,0.6282051282051282,0.20612431444241316,0.16603053435114504,0.25722983257229837,0.45746691871455575,0.5263157894736841,0.26,0.34,0.4,0.22,0.21,0.09,0.11,0.24,0.26,0.23,0.08,0.52,0.17,0.21,0.35,0.24
11,Ryan Arcidiacono,CHI,PG,0.2053872053872054,0.39079229122055675,0.18323673651359784,0.4615384615384614,0.7564102564102564,0.11243144424131629,0.06832061068702287,0.2861491628614916,0.15689981096408318,0.31578947368421056,0.14,0.34,0.38,0.07,0.09,0.11,0.11,0.08,0.19,0.13,0.4,0.38,0.0,0.19,0.33,0.14
12,Trevor Ariza,POR,SF,0.835016835016835,0.8886509635974302,0.2741863575568435,0.3846153846153848,0.8333333333333334,0.21343692870201098,0.1904580152671756,0.3188736681887367,0.4026465028355387,0.5789473684210523,0.3,0.48,0.57,0.1,0.12,0.14,0.13,0.1,0.3,0.23,0.19,0.67,0.08,0.16,0.14,0.25
13,DJ Augustin,ORL,PG,0.8451178451178452,0.5167737330478229,0.3522068658047258,0.4999999999999999,0.6282051282051282,0.04844606946983547,0.3290076335877863,0.3493150684931507,0.19092627599243855,0.10526315789473706,0.36,0.44,0.48,0.19,0.25,0.34,0.33,0.06,0.1,0.07,0.56,0.29,0.0,0.4,0.12,0.36
14,Deandre Ayton,PHO,C,0.02356902356902357,0.8108493932905066,0.6419973250111457,0.5384615384615384,0.01282051282051282,0.7015539305301646,0.4736641221374046,0.40258751902587525,0.33459357277882795,0.7368421052631576,0.6,0.0,0.02,0.94,0.85,0.22,0.24,0.73,0.67,0.7,0.14,0.29,0.36,0.4,0.39,0.54
15,Dwayne Bacon,CHO,SG,0.1111111111111111,0.2619557458957887,0.08203299152920196,0.07692307692307679,0.358974358974359,0.20338208409506403,0.25572519083969464,0.13470319634703198,0.10396975425330814,0.4736842105263159,0.38,0.22,0.3,0.31,0.42,0.15,0.14,0.06,0.31,0.21,0.15,0.29,0.06,0.21,0.29,0.24
16,Lonzo Ball,NOP,PG,0.20202020202020202,0.842969307637402,0.2929112795363353,0.1153846153846153,0.6923076923076923,0.2957038391224863,0.3061068702290076,0.15525114155251143,0.4102079395085066,0.4736842105263159,0.39,0.42,0.56,0.18,0.23,0.05,0.07,0.22,0.39,0.32,0.69,0.67,0.19,0.58,0.22,0.24
17,Mo Bamba,ORL,C,0.02356902356902357,0.2294789436117059,0.46589389210878285,0.3461538461538463,0.4358974358974359,0.6407678244972579,0.2954198473282442,0.20395738203957386,0.31568998109640833,0.7894736842105264,0.39,0.24,0.33,0.4,0.37,0.12,0.18,0.67,0.64,0.66,0.1,0.19,0.92,0.33,0.67,0.3
18,JJ Barea,DAL,PG,0.48148148148148145,0.4550321199143468,0.46589389210878285,0.3076923076923078,0.5128205128205129,0.12065813528336382,0.5919847328244275,0.27549467275494677,0.14744801512287334,0.05263157894736882,0.66,0.48,0.56,0.42,0.5,0.18,0.18,0.06,0.19,0.13,0.81,0.19,0.0,0.58,0.12,0.48
19,Harrison Barnes,SAC,PF,0.9057239057239057,0.8932905067808707,0.36781096745430225,0.3846153846153848,0.3974358974358974,0.2253199268738575,0.4396946564885496,0.33866057838660585,0.3175803402646503,0.5789473684210523,0.54,0.32,0.37,0.46,0.52,0.31,0.3,0.18,0.28,0.23,0.12,0.19,0.06,0.19,0.04,0.45
20,Will Barton,DEN,SF,0.7474747474747475,0.7758743754461099,0.4141774409273295,0.3461538461538463,0.48717948717948717,0.280164533820841,0.4389312977099237,0.3584474885844749,0.3119092627599244,0.4210526315789476,0.54,0.38,0.46,0.4,0.45,0.26,0.27,0.18,0.36,0.29,0.33,0.38,0.17,0.35,0.16,0.43
21,Nicolas Batum,CHO,SF,0.6936026936026936,0.8390435403283367,0.3615693267944717,0.3461538461538463,0.6025641025641025,0.26782449725776974,0.3240458015267175,0.2914764079147641,0.4310018903591683,0.6315789473684211,0.37,0.36,0.44,0.24,0.28,0.2,0.2,0.14,0.37,0.28,0.49,0.38,0.17,0.47,0.06,0.3
22,Aron Baynes,PHO,C,0.7676767676767676,0.3008565310492504,0.3771734284440482,0.3846153846153848,0.14102564102564102,0.5630712979890311,0.2763358778625954,0.26636225266362257,0.32892249527410206,0.6842105263157894,0.34,0.12,0.15,0.46,0.48,0.23,0.23,0.63,0.52,0.57,0.12,0.05,0.36,0.33,0.73,0.3
23,Kent Bazemore,SAC,SF-SG,0.8282828282828283,0.6313347608850819,0.2764155149353545,0.26923076923076933,0.5384615384615384,0.22212065813528342,0.4129770992366412,0.13926940639269408,0.4347826086956522,0.3684210526315788,0.48,0.38,0.48,0.31,0.38,0.25,0.27,0.1,0.33,0.24,0.27,0.71,0.22,0.47,0.39,0.37
24,Bradley Beal,WAS,SG,0.8451178451178452,0.9500356887937188,0.6116807846633971,0.4999999999999999,0.47435897435897434,0.13162705667276053,0.7110687022900763,0.528158295281583,0.3251417769376182,0.31578947368421056,0.84,0.54,0.61,0.62,0.65,0.44,0.46,0.12,0.18,0.14,0.4,0.43,0.11,0.47,0.18,0.73
25,Malik Beasley,MIN,SG,0.39730639730639733,0.31370449678800855,0.2759696834596522,0.3846153846153848,0.641025641025641,0.12431444241316272,0.3564885496183206,0.24353120243531207,0.1720226843100189,0.3684210526315788,0.55,0.58,0.64,0.3,0.32,0.1,0.11,0.08,0.19,0.14,0.14,0.33,0.06,0.21,0.18,0.44
26,Marco Belinelli,SAS,SG,0.8619528619528619,0.4982155603140613,0.27240303165403473,0.3846153846153848,0.6666666666666666,0.07038391224862892,0.37519083969465644,0.2473363774733638,0.1550094517958412,0.4210526315789476,0.49,0.5,0.59,0.24,0.3,0.25,0.23,0.02,0.15,0.08,0.21,0.24,0.06,0.21,0.1,0.41
27,Jordan Bell,MEM,C-PF,0.1750841750841751,0.12062812276945034,0.4039233169861792,0.4999999999999999,0.05128205128205128,0.4776051188299818,0.17557251908396945,0.22450532724505332,0.21550094517958415,0.5789473684210523,0.2,0.0,0.03,0.46,0.42,0.14,0.18,0.49,0.47,0.5,0.33,0.43,0.67,0.37,0.43,0.22
28,DeAndre' Bembry,ATL,SG,0.29292929292929293,0.3847251962883654,0.1671868033883192,0.1923076923076923,0.3333333333333333,0.2586837294332724,0.24236641221374053,0.11035007610350078,0.22117202268431005,0.4210526315789476,0.32,0.14,0.24,0.35,0.37,0.11,0.16,0.18,0.36,0.29,0.29,0.76,0.19,0.49,0.37,0.22
29,Dragan Bender,GSW,SF,0.28619528619528617,0.4079229122055673,0.0731163620151583,0.2307692307692308,0.7692307692307692,0.3162705667276051,0.15076335877862593,0.12404870624048708,0.11909262759924386,0.7894736842105264,0.22,0.36,0.47,0.09,0.11,0.07,0.07,0.18,0.41,0.34,0.16,0.1,0.31,0.35,0.43,0.15
30,Davis Bertans,WAS,PF,0.5791245791245792,0.35688793718772294,0.3499777084262149,0.6153846153846154,0.9358974358974358,0.20429616087751376,0.25648854961832057,0.3143074581430746,0.2457466918714556,0.6842105263157894,0.39,0.74,0.76,0.05,0.07,0.14,0.13,0.12,0.3,0.23,0.14,0.24,0.22,0.16,0.33,0.38
31,Patrick Beverley,LAC,PG,0.5925925925925926,0.7069950035688793,0.294694605439144,0.3846153846153848,0.717948717948718,0.2554844606946984,0.1633587786259542,0.3554033485540335,0.3686200378071834,0.21052631578947353,0.25,0.4,0.45,0.1,0.15,0.11,0.1,0.24,0.31,0.28,0.41,0.57,0.14,0.26,0.55,0.21
32,Khem Birch,ORL,C,0.12794612794612795,0.23768736616702354,0.439589835042354,0.5769230769230769,0.0,0.533363802559415,0.10801526717557253,0.2671232876712329,0.17958412098298676,0.6315789473684211,0.1,0.0,0.0,0.36,0.34,0.28,0.36,0.75,0.43,0.54,0.14,0.29,0.33,0.16,0.47,0.18
33,Bismack Biyombo,CHO,C,0.8417508417508418,0.3915060670949322,0.3687026304057066,0.4615384615384614,0.0,0.6553930530164535,0.1530534351145038,0.27397260273972607,0.3742911153119093,0.5789473684210523,0.11,0.0,0.0,0.36,0.35,0.28,0.38,0.65,0.64,0.67,0.06,0.05,0.61,0.28,0.55,0.19
34,Nemanja Bjelica,SAC,PF,0.8047138047138047,0.46930763740185577,0.33036112349531876,0.4999999999999999,0.6282051282051282,0.3939670932358319,0.22290076335877862,0.31354642313546427,0.2684310018903592,0.6842105263157894,0.32,0.4,0.44,0.24,0.24,0.11,0.11,0.35,0.43,0.4,0.24,0.43,0.19,0.28,0.53,0.29
35,Eric Bledsoe,MIL,PG,0.7003367003367004,0.781941470378301,0.6000891662951405,0.4615384615384614,0.4230769230769231,0.19287020109689218,0.599236641221374,0.4124809741248098,0.4858223062381853,0.21052631578947353,0.65,0.36,0.46,0.55,0.57,0.44,0.47,0.14,0.26,0.21,0.61,0.71,0.17,0.65,0.25,0.59
36,Bogdan Bogdanovic,SAC,SG,0.3602693602693603,0.6966452533904355,0.3673651359786001,0.3846153846153848,0.6025641025641025,0.12340036563071301,0.4473282442748091,0.2838660578386606,0.2570888468809074,0.4736842105263159,0.57,0.52,0.61,0.32,0.38,0.18,0.18,0.08,0.2,0.14,0.39,0.48,0.08,0.35,0.25,0.45
37,Bojan Bogdanovic,UTA,SF,0.9494949494949495,0.7430406852248393,0.3557735176103433,0.5384615384615384,0.5641025641025641,0.15127970749542963,0.45496183206106866,0.34474885844748865,0.2627599243856333,0.5789473684210523,0.53,0.48,0.54,0.36,0.38,0.33,0.31,0.08,0.23,0.16,0.13,0.19,0.03,0.37,0.14,0.51
38,Devin Booker,PHO,SG,0.8080808080808081,0.8868665239114918,0.48595630851538113,0.4230769230769233,0.41025641025641024,0.10740402193784279,0.7358778625954199,0.36605783866057845,0.16068052930056712,0.4210526315789476,0.81,0.42,0.51,0.64,0.7,0.59,0.56,0.06,0.17,0.12,0.45,0.29,0.08,0.7,0.37,0.73
39,Avery Bradley,LAL,SG,0.6296296296296297,0.7897930049964311,0.2211324119482836,0.26923076923076933,0.5,0.10466179159049363,0.367175572519084,0.19178082191780824,0.3270321361058601,0.31578947368421056,0.52,0.4,0.46,0.37,0.43,0.1,0.09,0.12,0.15,0.12,0.16,0.48,0.06,0.3,0.25,0.37
40,Corey Brewer,SAC,SG,0.5723905723905723,0.30585296216987856,0.17967008470798043,0.1923076923076923,0.4615384615384615,0.1649908592321755,0.20954198473282445,0.16666666666666669,0.17580340264650282,0.6315789473684211,0.3,0.2,0.33,0.27,0.3,0.18,0.21,0.16,0.2,0.17,0.16,0.86,0.11,0.23,0.51,0.22
41,Mikal Bridges,PHO,SF,0.17845117845117844,0.7180585296216986,0.26125724476148016,0.5384615384615384,0.6153846153846153,0.15356489945155394,0.10610687022900761,0.3181126331811263,0.3440453686200378,0.4736842105263159,0.19,0.28,0.36,0.18,0.16,0.15,0.13,0.16,0.19,0.17,0.18,0.76,0.17,0.14,0.29,0.2
42,Miles Bridges,CHO,SF,0.1447811447811448,0.5999286224125625,0.29959875167186806,0.3461538461538463,0.5,0.30118829981718465,0.29160305343511456,0.22907153729071542,0.28544423440453687,0.4736842105263159,0.43,0.32,0.42,0.34,0.36,0.15,0.14,0.27,0.36,0.31,0.13,0.33,0.28,0.21,0.2,0.32
43,Malcolm Brogdon,IND,PG,0.468013468013468,0.7155603140613845,0.4569772625947392,0.4615384615384614,0.3974358974358974,0.17184643510054848,0.4213740458015267,0.3759512937595129,0.32136105860113423,0.4210526315789476,0.51,0.32,0.37,0.46,0.49,0.25,0.23,0.16,0.23,0.19,0.49,0.38,0.08,0.37,0.2,0.44
44,Dillon Brooks,MEM,SG,0.23905723905723905,0.6798715203426122,0.1903700401248328,0.26923076923076933,0.4615384615384615,0.11791590493601466,0.45496183206106866,0.14840182648401828,0.2514177693761815,0.5263157894736841,0.57,0.38,0.46,0.4,0.49,0.23,0.24,0.14,0.15,0.13,0.15,0.33,0.11,0.33,0.55,0.42
45,Bruce Brown,DET,SG,0.10101010101010101,0.5249821556031405,0.1413285777975925,0.1538461538461538,0.3333333333333333,0.20886654478976235,0.14580152671755728,0.17884322678843229,0.30434782608695654,0.3684210526315788,0.21,0.12,0.19,0.25,0.3,0.14,0.16,0.2,0.26,0.23,0.31,0.43,0.22,0.28,0.51,0.15
46,Jaylen Brown,BOS,SF,0.5959595959595959,0.6302640970735187,0.330806954971021,0.4230769230769233,0.4487179487179487,0.2554844606946984,0.44580152671755724,0.23896499238964997,0.45935727788279773,0.4736842105263159,0.54,0.38,0.45,0.46,0.46,0.26,0.34,0.2,0.33,0.28,0.12,0.43,0.11,0.37,0.37,0.47
47,Sterling Brown,MIL,SF,0.20875420875420875,0.25196288365453245,0.17521176995095852,0.26923076923076933,0.6153846153846153,0.3176416819012798,0.21832061068702294,0.16894977168949774,0.2457466918714556,0.4210526315789476,0.33,0.36,0.46,0.21,0.23,0.09,0.08,0.18,0.44,0.34,0.16,0.38,0.14,0.26,0.35,0.24
48,Troy Brown,WAS,SG,0.06397306397306397,0.4321912919343326,0.29647793134195277,0.2307692307692308,0.37179487179487175,0.3555758683729434,0.2893129770992366,0.22298325722983262,0.18147448015122872,0.4736842105263159,0.43,0.24,0.3,0.39,0.44,0.2,0.2,0.27,0.43,0.38,0.3,0.62,0.06,0.26,0.27,0.31
49,Jalen Brunson,DAL,PG,0.09427609427609428,0.4086366880799429,0.3473027195720018,0.3846153846153848,0.41025641025641024,0.12340036563071301,0.3820610687022901,0.27701674277016747,0.17391304347826086,0.21052631578947353,0.48,0.28,0.36,0.45,0.46,0.19,0.21,0.1,0.2,0.14,0.52,0.29,0.06,0.37,0.25,0.39
50,Thomas Bryant,WAS,C,0.10437710437710437,0.41970021413276226,0.6174765938475257,0.730769230769231,0.30769230769230765,0.5617001828153566,0.3129770992366412,0.4185692541856926,0.20604914933837432,0.6842105263157894,0.44,0.18,0.23,0.68,0.52,0.26,0.29,0.51,0.61,0.59,0.19,0.19,0.44,0.26,0.35,0.49
51,Reggie Bullock,NYK,SG,0.40404040404040403,0.5256959314775159,0.2532322781988408,0.4615384615384614,0.7307692307692307,0.11060329067641685,0.1916030534351145,0.2579908675799087,0.17013232514177695,0.4736842105263159,0.35,0.5,0.55,0.15,0.19,0.09,0.06,0.08,0.16,0.11,0.16,0.29,0.06,0.14,0.12,0.29
52,Trey Burke,DAL,PG,0.49158249158249157,0.33868665239114915,0.4083816317432011,0.3076923076923078,0.41025641025641024,0.050731261425959774,0.5118320610687023,0.22222222222222224,0.11531190926275992,0.15789473684210528,0.68,0.4,0.47,0.51,0.59,0.19,0.2,0.08,0.09,0.06,0.48,0.33,0.06,0.35,0.16,0.5
53,Alec Burks,PHI,SG,0.5555555555555556,0.4450392576730906,0.34685688809629966,0.3076923076923078,0.4358974358974359,0.26599634369287023,0.4778625954198473,0.20167427701674281,0.1833648393194707,0.4736842105263159,0.55,0.38,0.43,0.37,0.49,0.41,0.42,0.14,0.35,0.27,0.25,0.43,0.08,0.33,0.25,0.46
54,Jimmy Butler,MIA,SF,0.7508417508417509,0.9639543183440398,0.7525635309852875,0.4999999999999999,0.25641025641025644,0.24177330895795252,0.5729007633587787,0.6841704718417048,0.5141776937618148,0.5263157894736841,0.6,0.2,0.26,0.6,0.67,0.7,0.71,0.27,0.26,0.26,0.44,0.71,0.14,0.33,0.04,0.61
55,Kentavious Caldwell-Pope,LAL,SG,0.9259259259259259,0.7869379014989292,0.2924654480606331,0.3846153846153848,0.6282051282051282,0.11014625228519198,0.2984732824427481,0.33409436834094375,0.45746691871455575,0.4210526315789476,0.43,0.42,0.51,0.26,0.28,0.22,0.21,0.12,0.17,0.13,0.15,0.52,0.06,0.19,0.14,0.35
56,Clint Capela,HOU,C,0.7407407407407407,0.642755174875089,0.7061970575122604,0.6538461538461539,0.0,0.7641681901279708,0.32061068702290074,0.5197869101978692,0.5330812854442345,0.6842105263157894,0.38,0.0,0.0,0.77,0.64,0.23,0.36,0.86,0.72,0.79,0.06,0.29,0.56,0.3,0.41,0.44
57,DeMarre Carroll,HOU,SF-PF,0.5387205387205387,0.6231263383297644,0.28176549264378065,0.3076923076923078,0.6666666666666666,0.303473491773309,0.3091603053435115,0.27473363774733645,0.32136105860113423,0.4736842105263159,0.4,0.44,0.54,0.19,0.25,0.28,0.31,0.25,0.36,0.32,0.12,0.43,0.11,0.21,0.27,0.34
58,Vince Carter,ATL,SF,0.7575757575757576,0.3501070663811563,0.22514489522960324,0.3076923076923078,0.782051282051282,0.19378427787934188,0.25190839694656497,0.22298325722983262,0.20982986767485823,0.4736842105263159,0.36,0.5,0.59,0.1,0.17,0.15,0.13,0.12,0.27,0.21,0.16,0.43,0.22,0.16,0.41,0.27
59,Michael Carter-Williams,ORL,SG,0.4107744107744108,0.4139900071377587,0.3013820775746768,0.1153846153846153,0.28205128205128205,0.2655393053016454,0.37519083969465644,0.14535768645357688,0.24196597353497165,0.4210526315789476,0.39,0.1,0.2,0.37,0.49,0.3,0.31,0.24,0.32,0.28,0.49,0.71,0.31,0.51,0.49,0.27
60,Alex Caruso,LAL,PG,0.08080808080808081,0.333690221270521,0.21711992866696395,0.3076923076923078,0.48717948717948717,0.113345521023766,0.18740458015267178,0.18417047184170474,0.24763705103969755,0.4210526315789476,0.23,0.24,0.3,0.19,0.25,0.22,0.24,0.12,0.17,0.13,0.38,0.71,0.17,0.4,0.35,0.22
61,Willie Cauley-Stein,DAL,C,0.8316498316498316,0.5285510349750178,0.49308961212661606,0.4615384615384614,0.01282051282051282,0.507312614259598,0.30267175572519084,0.32191780821917815,0.37240075614366736,0.7894736842105264,0.38,0.0,0.02,0.65,0.63,0.23,0.31,0.51,0.52,0.52,0.19,0.52,0.33,0.23,0.45,0.35
62,Tyson Chandler,HOU,C,0.46464646464646464,0.45860099928622405,0.34908604547481054,0.7692307692307694,0.0,0.7248628884826326,0.026335877862595402,0.2884322678843227,0.22684310018903595,0.7894736842105264,0.03,0.0,0.0,0.32,0.26,0.22,0.27,0.75,0.75,0.77,0.06,0.24,0.22,0.3,0.45,0.14
63,Wilson Chandler,BRK,SF,0.43434343434343436,0.6884368308351176,0.22692822113241196,0.3461538461538463,0.5897435897435898,0.3126142595978062,0.2404580152671756,0.27245053272450537,0.20982986767485823,0.5789473684210523,0.37,0.34,0.42,0.29,0.3,0.14,0.13,0.24,0.37,0.32,0.16,0.24,0.14,0.23,0.31,0.29
64,Marquese Chriss,GSW,PF,0.5185185185185185,0.3832976445396145,0.3107445385644227,0.3076923076923078,0.41025641025641024,0.4675502742230348,0.365648854961832,0.18264840182648404,0.2514177693761815,0.6315789473684211,0.41,0.22,0.34,0.42,0.42,0.26,0.33,0.43,0.5,0.48,0.13,0.48,0.42,0.44,0.67,0.35
65,Jordan Clarkson,UTA,SG,0.9831649831649831,0.6655960028551033,0.4293357111012038,0.3461538461538463,0.4615384615384615,0.12431444241316272,0.5965648854961831,0.2549467275494673,0.1058601134215501,0.3684210526315788,0.74,0.42,0.54,0.55,0.6,0.25,0.24,0.18,0.15,0.14,0.26,0.43,0.03,0.4,0.14,0.56
66,John Collins,ATL,PF,0.24915824915824916,0.7005710206995004,0.6593847525635309,0.6923076923076924,0.20512820512820512,0.6087751371115175,0.433969465648855,0.46803652968036535,0.29678638941398866,0.6315789473684211,0.56,0.18,0.22,0.77,0.65,0.34,0.37,0.69,0.58,0.63,0.13,0.24,0.39,0.4,0.49,0.58
67,Zach Collins,POR,PF,0.1750841750841751,0.31477516059957167,0.2113241194828355,0.26923076923076933,0.4358974358974359,0.39442413162705675,0.23396946564885493,0.19101978691019791,0.26654064272211725,0.7368421052631576,0.29,0.2,0.29,0.27,0.32,0.15,0.17,0.45,0.42,0.42,0.12,0.14,0.39,0.37,0.61,0.23
68,Mike Conley,UTA,PG,0.5117845117845118,0.833690221270521,0.6188140882746321,0.4230769230769233,0.5,0.09917733089579527,0.5893129770992367,0.525875190258752,0.3534971644612477,0.21052631578947353,0.64,0.48,0.54,0.42,0.5,0.48,0.48,0.08,0.15,0.1,0.6,0.52,0.08,0.37,0.14,0.58
69,Pat Connaughton,MIL,SG,0.6094276094276094,0.2526766595289079,0.2050824788230049,0.3461538461538463,0.6666666666666666,0.2650822669104205,0.1541984732824427,0.24048706240487067,0.27788279773156904,0.4210526315789476,0.24,0.36,0.43,0.18,0.16,0.07,0.05,0.24,0.34,0.3,0.24,0.19,0.19,0.14,0.22,0.2
70,Quinn Cook,LAL,PG,0.21212121212121213,0.23090649536045674,0.27730717788675885,0.4230769230769233,0.5512820512820512,0.13208409506398539,0.38778625954198476,0.20700152207001526,0.12854442344045366,0.21052631578947353,0.54,0.48,0.52,0.37,0.4,0.05,0.04,0.1,0.2,0.15,0.35,0.19,0.0,0.33,0.29,0.41
71,Robert Covington,HOU,PF-C,0.7306397306397306,0.7983583154889363,0.32322781988408383,0.3846153846153848,0.8205128205128205,0.3240402193784278,0.3305343511450382,0.2001522070015221,0.5274102079395085,0.5263157894736841,0.42,0.56,0.68,0.14,0.16,0.2,0.2,0.16,0.43,0.34,0.1,0.81,0.33,0.35,0.45,0.35
72,Allen Crabbe,MIN,SG,0.7171717171717171,0.6363311920057101,0.21266161390994204,0.4230769230769233,0.7051282051282052,0.13025594149908593,0.249618320610687,0.3089802130898022,0.21550094517958415,0.4210526315789476,0.39,0.48,0.57,0.16,0.21,0.15,0.13,0.04,0.22,0.14,0.09,0.24,0.11,0.14,0.31,0.32
73,Torrey Craig,DEN,SF,0.2356902356902357,0.3561741613133475,0.19928666963887653,0.3846153846153848,0.641025641025641,0.2989031078610604,0.10267175572519083,0.24277016742770172,0.23440453686200377,0.5263157894736841,0.2,0.28,0.37,0.18,0.15,0.08,0.09,0.37,0.27,0.31,0.08,0.24,0.33,0.12,0.57,0.17
74,Jamal Crawford,BRK,SG,0.6868686868686869,0.5256959314775159,0.3053945608559964,0.26923076923076933,0.5128205128205129,0.0018281535648994533,0.5148854961832061,0.22526636225266364,0.17769376181474478,0.4210526315789476,0.6,0.4,0.52,0.39,0.47,0.32,0.29,0.02,0.05,0.01,0.36,0.29,0.08,0.4,0.12,0.45
75,Jae Crowder,MIA,SF,0.9023569023569024,0.730549607423269,0.31966116807846634,0.4230769230769233,0.7307692307692307,0.26005484460694706,0.30038167938931304,0.31963470319634707,0.43856332703213613,0.4736842105263159,0.4,0.48,0.58,0.2,0.21,0.25,0.25,0.16,0.36,0.28,0.15,0.52,0.14,0.21,0.27,0.35
76,Seth Curry,DAL,SG,0.5050505050505051,0.49785867237687365,0.35978600089166296,0.6153846153846154,0.6538461538461539,0.05850091407678244,0.3183206106870229,0.3378995433789954,0.20226843100189038,0.26315789473684237,0.43,0.58,0.56,0.24,0.27,0.15,0.13,0.06,0.12,0.08,0.23,0.38,0.06,0.26,0.2,0.41
77,Stephen Curry,GSW,PG,0.6094276094276094,0.8815132048536759,0.9424877396344182,0.7692307692307694,0.7307692307692307,0.21755027422303475,0.818320610687023,0.8706240487062405,0.6219281663516069,0.31578947368421056,0.92,1.0,1.0,0.48,0.44,0.5,0.47,0.14,0.3,0.23,0.62,0.71,0.06,0.63,0.2,0.93
78,Troy Daniels,DEN,SG,0.622895622895623,0.25981441827266233,0.20374498439589836,0.4230769230769233,0.9358974358974358,0.07038391224862892,0.34312977099236636,0.2092846270928463,0.07939508506616258,0.3684210526315788,0.51,0.76,0.87,0.06,0.11,0.09,0.08,0.06,0.12,0.08,0.07,0.19,0.06,0.21,0.29,0.39
79,Anthony Davis,LAL,PF,0.7643097643097643,0.9475374732334048,0.9754792688363798,0.5384615384615384,0.15384615384615383,0.600091407678245,0.7877862595419848,0.6560121765601218,0.8052930056710774,0.6842105263157894,0.87,0.16,0.21,1.0,1.0,0.72,0.76,0.45,0.7,0.62,0.21,0.52,0.67,0.4,0.2,0.84
80,Ed Davis,UTA,C,0.7138047138047138,0.33832976445396135,0.4342398573339278,0.5769230769230769,0.0,0.7975319926873857,0.09503816793893131,0.37062404870624055,0.3988657844990548,0.6315789473684211,0.11,0.0,0.0,0.39,0.34,0.22,0.3,0.9,0.76,0.83,0.07,0.33,0.33,0.26,0.75,0.18
