,Player,final_team,Pos,G,MP,PER,TS%,3PAr,TRB%,USG%,OWS,DWS,Height,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
200,LeBron James,LAL,PG,0.8760330578512396,0.981023381904439,0.9433032046014791,0.65625,0.29545454545454547,0.41253975465697407,0.8221374045801526,0.8112633181126333,0.6370510396975425,0.6315789473684211,0.84,0.34,0.38,0.73,0.74,0.52,0.62,0.19,0.53,0.42,0.82,0.45,0.18,0.77,0.13,0.81
201,Cameron Johnson,PHO,PF,0.05785123966942149,0.5035581158929177,0.36483155299917835,0.625,0.7613636363636364,0.222626079054975,0.23053435114503815,0.28919330289193307,0.20793950850661627,0.5789473684210523,0.42,0.62,0.6,0.14,0.16,0.14,0.15,0.23,0.23,0.23,0.16,0.32,0.18,0.12,0.22,0.35
202,James Johnson,MIN,PF,0.7079889807162535,0.5364283293798712,0.41618734593262124,0.5000000000000002,0.3863636363636364,0.2685143116765107,0.3553435114503816,0.2442922374429224,0.4064272211720227,0.5263157894736841,0.44,0.26,0.3,0.37,0.39,0.22,0.28,0.17,0.34,0.28,0.4,0.45,0.33,0.51,0.35,0.36
203,Stanley Johnson,TOR,PF,0.7548209366391184,0.44696712978651304,0.19104354971240758,0.21875000000000006,0.4659090909090909,0.25034075420263513,0.31641221374045797,0.08828006088280063,0.33648393194706994,0.4736842105263159,0.41,0.28,0.37,0.24,0.33,0.18,0.2,0.14,0.32,0.25,0.21,0.59,0.1,0.37,0.33,0.24
204,Tyler Johnson,BRK,SG,0.6639118457300276,0.6543544561165706,0.3800328677074774,0.46875000000000017,0.4659090909090909,0.14993184915947297,0.3511450381679389,0.27777777777777785,0.33459357277882795,0.31578947368421056,0.47,0.36,0.38,0.29,0.37,0.26,0.29,0.12,0.21,0.16,0.31,0.41,0.18,0.26,0.24,0.37
205,Nikola Jokic,DEN,C,0.9504132231404959,0.7404269739071502,0.8475760065735415,0.65625,0.23863636363636362,0.6787823716492503,0.5583969465648855,0.678082191780822,0.5689981096408318,0.7894736842105264,0.64,0.22,0.26,0.62,0.63,0.41,0.42,0.5,0.7,0.68,0.64,0.5,0.23,0.6,0.34,0.61
206,Damian Jones,ATL,C,0.18732782369146006,0.2365299898339546,0.3800328677074774,0.8437500000000002,0.03409090909090909,0.3707405724670604,0.08473282442748094,0.26484018264840187,0.1058601134215501,0.7368421052631576,0.16,0.0,0.02,0.39,0.34,0.25,0.31,0.44,0.33,0.4,0.11,0.32,0.46,0.19,0.65,0.24
207,Derrick Jones,MIA,SF,0.371900826446281,0.41477465266011515,0.3960558751027116,0.5937499999999999,0.32954545454545453,0.28259881871876413,0.16145038167938933,0.2732115677321157,0.25897920604914937,0.4736842105263159,0.28,0.14,0.21,0.32,0.32,0.26,0.31,0.37,0.25,0.31,0.09,0.45,0.28,0.09,0.37,0.27
208,Tyus Jones,MEM,PG,0.7603305785123967,0.3663165028803795,0.4075595727198028,0.40625000000000006,0.3863636363636364,0.06451612903225808,0.18549618320610686,0.2853881278538813,0.18714555765595464,0.15789473684210528,0.31,0.24,0.24,0.26,0.32,0.15,0.17,0.06,0.11,0.07,0.68,0.77,0.05,0.21,0.15,0.22
209,DeAndre Jordan,BRK,C,0.8925619834710744,0.7807522873602168,0.6725554642563681,0.8437500000000002,0.0,0.9359382099045889,0.2064885496183206,0.547945205479452,0.7107750472589792,0.7368421052631576,0.21,0.0,0.0,0.47,0.4,0.34,0.54,0.66,1.0,0.96,0.15,0.18,0.44,0.33,0.28,0.32
210,Cory Joseph,SAC,PG,0.9917355371900827,0.6201287699085056,0.30895645028759244,0.34375,0.31818181818181823,0.1435711040436165,0.21908396946564887,0.25722983257229837,0.3780718336483932,0.31578947368421056,0.33,0.16,0.21,0.28,0.36,0.15,0.17,0.11,0.18,0.15,0.44,0.45,0.08,0.28,0.2,0.21
211,Frank Kaminsky,PHO,C,0.7851239669421488,0.49949169772958313,0.4067378800328677,0.4375000000000001,0.4659090909090909,0.31167651067696495,0.40381679389312974,0.2541856925418569,0.29300567107750475,0.7894736842105264,0.53,0.4,0.43,0.31,0.4,0.29,0.34,0.2,0.38,0.32,0.22,0.23,0.18,0.23,0.23,0.41
212,Enes Kanter,BOS,C,0.8650137741046832,0.5035581158929177,0.7945768282662284,0.6875,0.03409090909090909,0.810086324398001,0.5148854961832061,0.4779299847792998,0.34782608695652173,0.6842105263157894,0.61,0.04,0.04,0.74,0.77,0.42,0.44,0.81,0.71,0.83,0.14,0.18,0.21,0.47,0.35,0.6
213,Luke Kennard,DET,SG,0.3526170798898072,0.5469332429684852,0.3451109285127362,0.5312500000000002,0.5454545454545454,0.14766015447523853,0.3179389312977099,0.25570776255707767,0.24007561436672967,0.4210526315789476,0.47,0.5,0.46,0.25,0.31,0.19,0.19,0.08,0.23,0.16,0.3,0.23,0.08,0.23,0.19,0.37
214,Michael Kidd-Gilchrist,DAL,SF-PF,0.5922865013774105,0.5489664520501525,0.35004108463434674,0.4375000000000001,0.07954545454545456,0.36165379373012263,0.21412213740458014,0.29071537290715377,0.34782608695652173,0.4736842105263159,0.33,0.04,0.04,0.39,0.49,0.27,0.3,0.34,0.38,0.38,0.13,0.36,0.23,0.14,0.3,0.27
215,Maxi Kleber,DAL,C,0.4986225895316804,0.4754320569298543,0.3841413311421528,0.625,0.6022727272727273,0.34938664243525663,0.1541984732824427,0.3234398782343988,0.31568998109640833,0.6842105263157894,0.3,0.38,0.4,0.19,0.19,0.15,0.16,0.34,0.37,0.38,0.13,0.18,0.44,0.16,0.33,0.26
216,Brandon Knight,DET,PG,0.3691460055096419,0.5960691291087766,0.29909613804437146,0.34375,0.5,0.08677873693775555,0.516793893129771,0.17884322678843229,0.08317580340264652,0.26315789473684237,0.66,0.44,0.49,0.35,0.48,0.32,0.33,0.09,0.14,0.11,0.41,0.32,0.08,0.56,0.23,0.47
217,Kevin Knox,NYK,SF,0.2865013774104683,0.5618434429007115,0.18447000821692688,0.24999999999999992,0.5,0.21990004543389366,0.40267175572519087,0.05251141552511417,0.1720226843100189,0.5263157894736841,0.58,0.42,0.47,0.26,0.41,0.26,0.33,0.14,0.31,0.25,0.11,0.23,0.15,0.28,0.28,0.37
218,Furkan Korkmaz,PHI,SG,0.2699724517906336,0.3436123348017621,0.2834839769926048,0.46875000000000017,0.6931818181818181,0.1621990004543389,0.32061068702290074,0.22754946727549472,0.20982986767485823,0.5263157894736841,0.49,0.62,0.62,0.17,0.23,0.21,0.22,0.09,0.24,0.16,0.17,0.32,0.05,0.16,0.24,0.39
219,Luke Kornet,CHI,C,0.18181818181818182,0.3117587258556421,0.4026294165981923,0.4375000000000001,0.7272727272727273,0.2603362108132667,0.30114503816793897,0.1971080669710807,0.13043478260869565,0.8947368421052629,0.48,0.58,0.62,0.18,0.21,0.14,0.17,0.2,0.32,0.28,0.2,0.27,0.46,0.14,0.23,0.35
220,Kyle Korver,MIL,SF,0.859504132231405,0.5384615384615384,0.3085456039441249,0.6875,0.8181818181818181,0.1231258518855066,0.23053435114503815,0.2640791476407915,0.27977315689981097,0.5263157894736841,0.37,0.66,0.58,0.1,0.12,0.12,0.11,0.05,0.21,0.14,0.19,0.23,0.13,0.21,0.23,0.32
221,Rodions Kurucs,BRK,PF,0.20385674931129477,0.3666553710606574,0.24979457682826622,0.5000000000000002,0.5113636363636364,0.307587460245343,0.2732824427480916,0.16057838660578388,0.2457466918714556,0.6315789473684211,0.41,0.32,0.38,0.28,0.31,0.2,0.23,0.22,0.38,0.34,0.14,0.41,0.15,0.4,0.43,0.32
222,Kyle Kuzma,LAL,PF,0.4738292011019284,0.7739749237546594,0.39153656532456865,0.46875000000000017,0.4545454545454546,0.28623353021353926,0.5110687022900764,0.2351598173515982,0.4064272211720227,0.5789473684210523,0.68,0.44,0.5,0.43,0.49,0.29,0.33,0.19,0.38,0.32,0.19,0.18,0.13,0.4,0.23,0.54
223,Skal Labissiere,POR,C,0.3085399449035813,0.35140630294815317,0.44987674609695977,0.5312500000000002,0.125,0.48977737392094495,0.35190839694656484,0.20091324200913244,0.13610586011342155,0.6842105263157894,0.45,0.08,0.09,0.49,0.56,0.27,0.31,0.48,0.46,0.5,0.17,0.23,0.36,0.37,0.44,0.36
224,Jeremy Lamb,IND,SG,0.8181818181818182,0.5591324974584886,0.5102711585866887,0.5000000000000002,0.36363636363636365,0.3162199000454338,0.4751908396946565,0.3188736681887367,0.3553875236294896,0.4210526315789476,0.62,0.34,0.37,0.45,0.53,0.33,0.34,0.14,0.42,0.32,0.23,0.41,0.15,0.21,0.24,0.5
225,Zach LaVine,CHI,SG,0.6611570247933884,0.8569976279227381,0.5123253903040262,0.5312500000000002,0.3977272727272727,0.1481144934120854,0.6656488549618321,0.29528158295281587,0.2173913043478261,0.4736842105263159,0.77,0.46,0.47,0.49,0.59,0.42,0.44,0.09,0.22,0.16,0.36,0.36,0.08,0.56,0.23,0.64
226,Jake Layman,MIN,PF,0.3526170798898072,0.22026431718061673,0.22021364009860317,0.3125,0.5113636363636364,0.1594729668332576,0.2625954198473282,0.210806697108067,0.1379962192816635,0.5789473684210523,0.43,0.32,0.4,0.3,0.32,0.14,0.2,0.2,0.21,0.21,0.09,0.36,0.21,0.19,0.3,0.33
227,TJ Leaf,IND,PF,0.2837465564738292,0.05049135886140292,0.39893179950698443,0.46875000000000017,0.26136363636363635,0.432985006815084,0.2805343511450382,0.20167427701674281,0.11153119092627599,0.6842105263157894,0.44,0.16,0.22,0.43,0.49,0.13,0.2,0.45,0.38,0.43,0.08,0.23,0.21,0.07,0.27,0.32
228,Courtney Lee,DAL,SG,0.699724517906336,0.6777363605557438,0.32292522596548895,0.5312500000000002,0.4431818181818182,0.09268514311676512,0.2049618320610687,0.30365296803652975,0.1890359168241966,0.4210526315789476,0.36,0.32,0.31,0.26,0.32,0.16,0.16,0.08,0.14,0.11,0.21,0.45,0.1,0.16,0.15,0.28
229,Damion Lee,GSW,SG,0.1652892561983471,0.5347339884784819,0.3410024650780608,0.5000000000000002,0.5454545454545454,0.2639709223080418,0.33015267175572516,0.20243531202435314,0.1323251417769376,0.4210526315789476,0.49,0.4,0.46,0.27,0.34,0.27,0.26,0.12,0.37,0.28,0.24,0.5,0.05,0.26,0.25,0.39
230,Alex Len,SAC,C,0.8815426997245179,0.45137241613012535,0.499178307313065,0.5312500000000002,0.11363636363636365,0.6410722398909586,0.3618320610687023,0.2656012176560122,0.26654064272211725,0.7894736842105264,0.44,0.1,0.11,0.47,0.54,0.36,0.46,0.61,0.62,0.66,0.14,0.18,0.41,0.42,0.49,0.4
231,Kawhi Leonard,LAC,SF,0.650137741046832,0.87258556421552,0.9268693508627772,0.6875,0.31818181818181823,0.34893230349840976,0.7725190839694656,0.7009132420091325,0.8109640831758034,0.5263157894736841,0.87,0.42,0.41,0.65,0.73,0.67,0.66,0.2,0.44,0.36,0.34,0.77,0.21,0.4,0.14,0.84
232,Meyers Leonard,MIA,C,0.6721763085399449,0.3287021348695357,0.3393590797041906,0.65625,0.5681818181818182,0.43934575193094044,0.21259541984732827,0.24353120243531207,0.18525519848771266,0.7894736842105264,0.35,0.42,0.4,0.22,0.24,0.12,0.12,0.2,0.55,0.45,0.19,0.05,0.1,0.23,0.49,0.29
233,Caris LeVert,BRK,SG,0.48760330578512395,0.6313114198576752,0.4207066557107642,0.4375000000000001,0.40909090909090906,0.18991367560199907,0.49694656488549616,0.20243531202435314,0.2684310018903592,0.4736842105263159,0.63,0.36,0.4,0.42,0.51,0.31,0.37,0.17,0.24,0.22,0.46,0.55,0.1,0.51,0.24,0.48
234,Damian Lillard,POR,PG,0.9173553719008265,0.9833954591663842,0.8352506162695152,0.625,0.48863636363636365,0.14902317128577916,0.7988549618320611,0.8721461187214612,0.3534971644612477,0.26315789473684237,0.88,0.64,0.65,0.48,0.58,0.69,0.66,0.11,0.22,0.17,0.64,0.32,0.1,0.53,0.14,0.83
235,Nassir Little,POR,PF,0.03305785123966942,0.16197899017282275,0.22925225965488907,0.34375,0.4431818181818182,0.29532030895047706,0.1541984732824427,0.18264840182648404,0.07561436672967864,0.4210526315789476,0.29,0.18,0.27,0.27,0.27,0.2,0.25,0.28,0.32,0.32,0.11,0.27,0.23,0.09,0.47,0.21
236,Kevon Looney,GSW,C,0.5179063360881543,0.22941375804811925,0.4515201314708299,0.5937499999999999,0.06818181818181818,0.510222626079055,0.13511450381679385,0.3188736681887367,0.2514177693761815,0.6315789473684211,0.24,0.0,0.04,0.4,0.4,0.18,0.25,0.64,0.38,0.52,0.22,0.45,0.41,0.19,0.52,0.23
237,Brook Lopez,MIL,C,0.9228650137741047,0.7211114876313114,0.5579293344289237,0.5624999999999999,0.4318181818181818,0.28941390277146745,0.5076335877862596,0.3614916286149163,0.5425330812854442,0.7894736842105264,0.65,0.36,0.4,0.49,0.53,0.36,0.4,0.25,0.35,0.32,0.18,0.23,0.62,0.35,0.32,0.56
238,Robin Lopez,MIL,C,0.9118457300275482,0.5648932565232124,0.4391947411668037,0.5312500000000002,0.09090909090909091,0.3484779645615629,0.3225190839694656,0.29832572298325727,0.3119092627599244,0.7894736842105264,0.44,0.04,0.05,0.53,0.59,0.19,0.2,0.55,0.26,0.39,0.14,0.0,0.44,0.35,0.24,0.35
239,Kevin Love,CLE,PF,0.6556473829201102,0.7885462555066078,0.6569433032046016,0.5937499999999999,0.5340909090909091,0.688323489323035,0.5732824427480916,0.44901065449010663,0.4423440453686201,0.5789473684210523,0.65,0.54,0.56,0.32,0.41,0.49,0.49,0.33,0.81,0.68,0.23,0.23,0.13,0.44,0.2,0.59
240,Kyle Lowry,TOR,PG,0.8319559228650137,0.9518807184005421,0.6495480690221856,0.625,0.6363636363636365,0.2039981826442526,0.5133587786259541,0.634703196347032,0.6068052930056711,0.15789473684210528,0.55,0.6,0.58,0.25,0.3,0.46,0.47,0.11,0.28,0.21,0.69,0.55,0.1,0.56,0.25,0.53
241,Timothe Luwawu-Cabarrot,BRK,SG,0.5013774104683195,0.304303625889529,0.1741988496302383,0.4375000000000001,0.6022727272727273,0.15311222171740116,0.2893129770992366,0.17503805175038056,0.13610586011342155,0.5263157894736841,0.41,0.4,0.46,0.19,0.25,0.3,0.29,0.14,0.22,0.17,0.14,0.27,0.05,0.3,0.47,0.32
242,Trey Lyles,SAS,PF,0.8677685950413223,0.36767197560149106,0.366885784716516,0.4375000000000001,0.4659090909090909,0.43934575193094044,0.37824427480916034,0.21308980213089804,0.2835538752362949,0.6315789473684211,0.49,0.36,0.4,0.31,0.38,0.2,0.25,0.25,0.53,0.44,0.18,0.23,0.21,0.26,0.28,0.36
243,Ian Mahinmi,WAS,C,0.5922865013774105,0.40833615723483563,0.4079704190632703,0.5937499999999999,0.045454545454545456,0.5288505224897773,0.20687022900763358,0.25875190258751907,0.33081285444234404,0.7368421052631576,0.23,0.0,0.03,0.38,0.41,0.31,0.42,0.53,0.5,0.53,0.15,0.55,0.38,0.4,0.58,0.26
244,Thon Maker,DET,C,0.6033057851239669,0.22873602168756352,0.3377156943303205,0.46875000000000017,0.4659090909090909,0.3630168105406633,0.23435114503816798,0.19786910197869104,0.1720226843100189,0.7894736842105264,0.31,0.26,0.3,0.22,0.27,0.25,0.32,0.33,0.36,0.36,0.12,0.32,0.46,0.19,0.49,0.26
245,Boban Marjanovic,DAL,C,0.5344352617079889,0.08742799051169095,0.923582580115037,0.7812500000000001,0.022727272727272728,0.8773284870513404,0.5950381679389313,0.25875190258751907,0.13988657844990549,1.0,0.6,0.0,0.03,0.76,0.77,0.62,0.7,0.81,0.83,0.88,0.15,0.18,0.38,0.49,0.47,0.68
246,Lauri Markkanen,CHI,PF,0.3691460055096419,0.7926126736699424,0.4790468364831553,0.5000000000000002,0.5340909090909091,0.4570649704679691,0.4954198473282443,0.2640791476407915,0.31568998109640833,0.7894736842105264,0.65,0.52,0.56,0.34,0.41,0.34,0.33,0.23,0.57,0.47,0.11,0.23,0.18,0.3,0.18,0.52
247,Cody Martin,CHO,SF,0.03305785123966942,0.3947814300237207,0.266228430566968,0.34375,0.42045454545454547,0.2816901408450704,0.15038167938931296,0.17503805175038056,0.17013232514177695,0.4210526315789476,0.22,0.16,0.24,0.23,0.24,0.19,0.25,0.23,0.32,0.29,0.34,0.55,0.1,0.28,0.29,0.16
248,Frank Mason,MIL,PG,0.17355371900826447,0.28363266689257877,0.37387017255546423,0.3125,0.3409090909090909,0.14629713766469787,0.4881679389312977,0.16057838660578388,0.10396975425330814,0.10526315789473706,0.57,0.24,0.3,0.37,0.51,0.36,0.42,0.14,0.19,0.16,0.56,0.5,0.13,0.49,0.25,0.4
249,Wesley Matthews,MIL,SG,0.8650137741046832,0.8220942053541173,0.26869350862777325,0.46875000000000017,0.6931818181818181,0.07769195820081783,0.2786259541984733,0.2442922374429224,0.3459357277882798,0.3684210526315788,0.42,0.5,0.53,0.15,0.21,0.19,0.21,0.08,0.15,0.09,0.21,0.32,0.05,0.19,0.2,0.31
250,Luc Mbah a Moute,HOU,PF,0.5151515151515151,0.473398847848187,0.20912078882497945,0.5000000000000002,0.36363636363636365,0.13448432530667878,0.06183206106870226,0.2153729071537291,0.332703213610586,0.5789473684210523,0.17,0.18,0.2,0.2,0.22,0.13,0.18,0.16,0.16,0.14,0.06,0.55,0.18,0.16,0.23,0.14
251,Patrick McCaw,TOR,SF,0.43526170798898073,0.34090138935953906,0.15817584223500414,0.37500000000000006,0.5,0.08314402544298048,0.06297709923664124,0.17199391171993916,0.20226843100189038,0.5263157894736841,0.18,0.2,0.25,0.15,0.19,0.09,0.09,0.09,0.12,0.09,0.25,0.55,0.1,0.19,0.22,0.11
252,CJ McCollum,POR,SG,0.9504132231404959,0.9518807184005421,0.5645028759244044,0.5000000000000002,0.3863636363636364,0.10904134484325305,0.6442748091603053,0.49391171993911726,0.3383742911153119,0.31578947368421056,0.83,0.5,0.48,0.52,0.66,0.29,0.29,0.11,0.17,0.13,0.34,0.27,0.1,0.35,0.22,0.65
253,TJ McConnell,IND,PG,0.9614325068870524,0.48288715689596745,0.41372226787181593,0.4375000000000001,0.13636363636363635,0.1744661517492049,0.22366412213740455,0.2534246575342466,0.3856332703213611,0.21052631578947353,0.31,0.06,0.09,0.37,0.44,0.09,0.09,0.12,0.24,0.18,0.75,0.77,0.08,0.51,0.2,0.21
254,Doug McDermott,IND,PF,0.931129476584022,0.46865469332429677,0.30895645028759244,0.625,0.5113636363636364,0.11313039527487503,0.27404580152671754,0.2823439878234399,0.16068052930056712,0.5263157894736841,0.44,0.44,0.42,0.28,0.32,0.16,0.16,0.11,0.17,0.13,0.11,0.0,0.05,0.12,0.23,0.37
255,JaVale McGee,LAL,C,0.7796143250688705,0.23788546255506604,0.7391125718981102,0.7500000000000001,0.022727272727272728,0.6519763743752839,0.3874045801526717,0.317351598173516,0.3648393194706995,0.7894736842105264,0.49,0.0,0.02,0.72,0.67,0.22,0.33,0.67,0.59,0.68,0.06,0.32,0.77,0.35,0.51,0.5
256,Rodney McGruder,LAC,SG,0.5013774104683195,0.4859369705184683,0.1967953985209532,0.37500000000000006,0.5454545454545454,0.20308950477055884,0.1194656488549618,0.2031963470319635,0.2835538752362949,0.3684210526315788,0.27,0.3,0.34,0.16,0.21,0.09,0.12,0.23,0.21,0.22,0.18,0.23,0.08,0.16,0.24,0.17
257,Alfonzo McKinnie,CLE,SF,0.24793388429752067,0.20094883090477803,0.257189811010682,0.5000000000000002,0.48863636363636365,0.37573830077237613,0.18664122137404582,0.20700152207001526,0.13610586011342155,0.5263157894736841,0.34,0.28,0.31,0.27,0.28,0.12,0.18,0.39,0.39,0.41,0.07,0.23,0.13,0.21,0.49,0.25
258,Ben McLemore,HOU,SG,0.6584022038567493,0.4334124025753981,0.24774034511092857,0.5312500000000002,0.6136363636363636,0.11767378464334394,0.3240458015267175,0.19101978691019791,0.1550094517958412,0.31578947368421056,0.45,0.5,0.51,0.21,0.27,0.18,0.21,0.11,0.16,0.12,0.12,0.36,0.1,0.3,0.38,0.36
259,Jordan McRae,DET,SG,0.2396694214876033,0.22466960352422902,0.36606409202958096,0.40625000000000006,0.36363636363636365,0.15720127214902319,0.4778625954198473,0.17123287671232879,0.054820415879017016,0.4210526315789476,0.64,0.36,0.38,0.4,0.54,0.37,0.42,0.12,0.26,0.18,0.33,0.32,0.13,0.3,0.29,0.49
260,Nicolo Melli,NOP,C,0.06611570247933884,0.3459844120637072,0.3032046014790469,0.5312500000000002,0.7272727272727273,0.2635165833711948,0.23053435114503815,0.22831050228310504,0.1890359168241966,0.6315789473684211,0.4,0.5,0.53,0.17,0.18,0.21,0.24,0.19,0.34,0.29,0.25,0.41,0.21,0.28,0.44,0.32
261,De'Anthony Melton,MEM,PG,0.20385674931129477,0.4198576753642833,0.32210353327855384,0.3125,0.40909090909090906,0.24579736483416628,0.2912213740458015,0.13622526636225268,0.2627599243856333,0.26315789473684237,0.38,0.22,0.3,0.25,0.34,0.2,0.25,0.17,0.32,0.27,0.51,0.95,0.18,0.49,0.37,0.25
262,Khris Middleton,MIL,SF,0.8071625344352618,0.8871568959674687,0.5550534100246508,0.5937499999999999,0.3977272727272727,0.22989550204452522,0.566030534351145,0.44063926940639275,0.500945179584121,0.5263157894736841,0.67,0.44,0.43,0.45,0.54,0.4,0.39,0.09,0.34,0.25,0.4,0.5,0.05,0.47,0.25,0.58
263,CJ Miles,WAS,SG,0.6528925619834711,0.4517112843104032,0.35045193097781435,0.5000000000000002,0.75,0.14175374829622897,0.41335877862595416,0.2625570776255708,0.27221172022684315,0.4736842105263159,0.58,0.7,0.74,0.17,0.23,0.23,0.24,0.08,0.21,0.15,0.1,0.36,0.13,0.16,0.32,0.46
264,Patty Mills,SAS,PG,0.977961432506887,0.5299898339545916,0.4050944946589976,0.5624999999999999,0.6704545454545454,0.05770104497955474,0.36145038167938925,0.33637747336377477,0.3534971644612477,0.21052631578947353,0.49,0.6,0.58,0.19,0.24,0.18,0.18,0.08,0.1,0.07,0.4,0.36,0.05,0.28,0.2,0.39
265,Paul Millsap,DEN,PF,0.7520661157024794,0.7736360555743814,0.5944946589975348,0.5312500000000002,0.2840909090909091,0.46706042707860057,0.4812977099236641,0.3805175038051751,0.6691871455576559,0.5263157894736841,0.55,0.24,0.26,0.46,0.55,0.44,0.5,0.37,0.49,0.48,0.28,0.59,0.33,0.42,0.33,0.49
266,Shake Milton,PHI,SG,0.06611570247933884,0.36326668925787864,0.3566146261298274,0.5624999999999999,0.5568181818181818,0.13175829168559744,0.3030534351145039,0.23363774733637752,0.1266540642722117,0.4210526315789476,0.46,0.48,0.46,0.26,0.3,0.2,0.23,0.12,0.17,0.14,0.36,0.32,0.1,0.3,0.41,0.39
267,Donovan Mitchell,UTA,SG,0.5206611570247934,0.902067095899695,0.5546425636811833,0.46875000000000017,0.42045454545454547,0.14902317128577916,0.7946564885496183,0.3059360730593607,0.6389413988657845,0.21052631578947353,0.91,0.52,0.56,0.54,0.67,0.43,0.45,0.11,0.19,0.16,0.39,0.5,0.08,0.56,0.25,0.73
268,Malik Monk,CHO,SG,0.42699724517906334,0.3395459166384276,0.30895645028759244,0.37500000000000006,0.5909090909090909,0.10631531122217175,0.5553435114503817,0.13774733637747338,0.1342155009451796,0.31578947368421056,0.69,0.54,0.66,0.31,0.4,0.25,0.25,0.09,0.17,0.14,0.32,0.23,0.1,0.42,0.24,0.49
269,E'Twaun Moore,NOP,SG,0.790633608815427,0.6126736699423924,0.3167625308134758,0.5000000000000002,0.3863636363636364,0.08132666969559293,0.2881679389312977,0.26636225266362257,0.23251417769376181,0.31578947368421056,0.47,0.34,0.33,0.34,0.41,0.1,0.12,0.11,0.12,0.1,0.25,0.32,0.1,0.21,0.24,0.35
270,Ja Morant,MEM,PG,0.08539944903581267,0.8065062690613352,0.5497124075595727,0.5312500000000002,0.2159090909090909,0.14538845979100407,0.6198473282442748,0.33485540334855407,0.30245746691871456,0.31578947368421056,0.69,0.2,0.24,0.59,0.69,0.46,0.5,0.14,0.2,0.17,0.81,0.32,0.08,0.77,0.14,0.59
271,Marcus Morris,LAC,SF-PF,0.8650137741046832,0.8122670281260589,0.3890714872637634,0.46875000000000017,0.4431818181818182,0.2644252612448887,0.42022900763358784,0.30136986301369867,0.41965973534971646,0.5789473684210523,0.55,0.4,0.4,0.34,0.44,0.3,0.32,0.19,0.33,0.27,0.17,0.23,0.08,0.26,0.24,0.44
272,Markieff Morris,LAL,PF,0.8071625344352618,0.6255506607929515,0.3553820870994248,0.46875000000000017,0.36363636363636365,0.36665152203543844,0.4225190839694657,0.2062404870624049,0.2835538752362949,0.5789473684210523,0.55,0.3,0.32,0.39,0.49,0.24,0.26,0.23,0.43,0.38,0.2,0.36,0.18,0.4,0.42,0.42
273,Monte Morris,DEN,PG,0.33608815426997246,0.5360894611995933,0.4843878389482334,0.5624999999999999,0.3522727272727273,0.07314856883234892,0.28854961832061066,0.4284627092846271,0.29111531190926276,0.26315789473684237,0.48,0.32,0.3,0.38,0.44,0.15,0.16,0.09,0.12,0.09,0.51,0.45,0.05,0.14,0.11,0.37
274,Emmanuel Mudiay,UTA,PG,0.7272727272727273,0.5679430701457133,0.3245686113393591,0.3125,0.31818181818181823,0.15810995002271694,0.5580152671755726,0.09665144596651447,0.15689981096408318,0.31578947368421056,0.64,0.28,0.32,0.41,0.57,0.32,0.37,0.12,0.22,0.16,0.53,0.36,0.13,0.65,0.2,0.43
275,Dejounte Murray,SAS,PG,0.41046831955922863,0.44459505252456794,0.4248151191454396,0.34375,0.14772727272727273,0.4025442980463425,0.44465648854961826,0.16590563165905634,0.45368620037807184,0.3684210526315788,0.51,0.1,0.12,0.46,0.6,0.23,0.26,0.28,0.5,0.45,0.49,0.82,0.13,0.53,0.28,0.35
276,Jamal Murray,DEN,PG,0.71900826446281,0.7478820738732632,0.4605587510271159,0.5000000000000002,0.4545454545454546,0.15265788278055428,0.5274809160305344,0.35768645357686457,0.2835538752362949,0.3684210526315788,0.67,0.44,0.48,0.41,0.5,0.31,0.3,0.16,0.19,0.16,0.42,0.36,0.1,0.42,0.19,0.54
277,Dzanan Musa,BRK,SF,0.03581267217630854,0.12097594035920027,0.1939194741166804,0.24999999999999992,0.5113636363636364,0.23898228078146294,0.46068702290076335,0.13850837138508373,0.09640831758034027,0.6315789473684211,0.53,0.26,0.47,0.3,0.37,0.33,0.42,0.2,0.31,0.3,0.26,0.32,0.0,0.51,0.15,0.35
278,Mike Muscala,OKC,C,0.7107438016528925,0.30362588952897324,0.37633525061626955,0.5937499999999999,0.5681818181818182,0.33757383007723757,0.2145038167938931,0.2442922374429224,0.20793950850661627,0.6842105263157894,0.34,0.4,0.41,0.21,0.23,0.2,0.19,0.28,0.38,0.36,0.18,0.27,0.28,0.19,0.33,0.29
279,Larry Nance,CLE,C,0.768595041322314,0.5530328702134869,0.5365653245686113,0.5937499999999999,0.15909090909090912,0.5479327578373466,0.18587786259541983,0.33257229832572305,0.25897920604914937,0.5263157894736841,0.31,0.1,0.11,0.4,0.41,0.16,0.22,0.5,0.53,0.55,0.24,0.68,0.21,0.23,0.34,0.27
280,Shabazz Napier,WAS,PG,0.7107438016528925,0.330735343951203,0.38373048479868527,0.4375000000000001,0.5568181818181818,0.1117673784643344,0.4248091603053435,0.2001522070015221,0.19848771266540643,0.15789473684210528,0.5,0.42,0.49,0.24,0.32,0.35,0.36,0.09,0.18,0.14,0.47,0.64,0.05,0.53,0.19,0.4
281,Raul Neto,PHI,PG,0.5977961432506887,0.2239918671636733,0.3101889893179951,0.46875000000000017,0.42045454545454547,0.08677873693775555,0.3022900763358778,0.18417047184170474,0.19281663516068054,0.21052631578947353,0.37,0.32,0.3,0.28,0.33,0.18,0.2,0.08,0.14,0.1,0.46,0.45,0.08,0.49,0.29,0.29
